onset	duration	trial_type	rating
0.04	17.44	fixation_cross	n/a
17.48	3.01	instruction	n/a
20.49	20.07	control_moving_bars	n/a
40.56	2.42	rating	3
42.98	18.26	fixation_cross	n/a
61.24	3.01	instruction	n/a
64.25	20.07	watch_moving_bars	n/a
84.31	19.76	fixation_cross	n/a
104.07	3	instruction	n/a
107.07	20.05	watch_static_bars	n/a
127.11	19.39	fixation_cross	n/a
146.5	3.01	instruction	n/a
149.51	20.05	control_moving_bars	n/a
169.56	4.63	rating	4
174.2	19.89	fixation_cross	n/a
194.08	3.01	instruction	n/a
197.1	20.07	watch_moving_bars	n/a
217.16	18.97	fixation_cross	n/a
236.13	3.01	instruction	n/a
239.14	20.06	control_moving_bars	n/a
259.2	4.57	rating	4
263.78	17.11	fixation_cross	n/a
280.89	3	instruction	n/a
283.9	20.04	watch_static_bars	n/a
303.93	19.56	fixation_cross	n/a
323.49	3.01	instruction	n/a
326.5	20.06	watch_moving_bars	n/a
346.56	19.82	fixation_cross	n/a
366.38	3.01	instruction	n/a
369.38	20.06	watch_moving_bars	n/a
389.44	19.05	fixation_cross	n/a
408.5	3.01	instruction	n/a
411.5	20.05	watch_static_bars	n/a
431.55	19.29	fixation_cross	n/a
450.84	3.01	instruction	n/a
453.85	20.06	watch_moving_bars	n/a
473.9	19.24	fixation_cross	n/a
493.14	3.01	instruction	n/a
496.15	20.05	control_moving_bars	n/a
516.2	2.59	rating	3
518.8	18.18	fixation_cross	n/a
536.98	3.01	instruction	n/a
539.98	20.03	watch_static_bars	n/a
560.02	18.97	fixation_cross	n/a
578.99	3.01	instruction	n/a
582	20.05	watch_static_bars	n/a
602.05	17.52	fixation_cross	n/a
619.57	3.01	instruction	n/a
622.58	20.05	control_moving_bars	n/a
642.62	2.16	rating	4
