onset	duration	trial_type	rating
0.04	19.12	fixation_cross	n/a
19.16	3	instruction	n/a
22.17	20.06	control_moving_bars	n/a
42.23	5.8	rating	2
48.03	17.11	fixation_cross	n/a
65.14	3	instruction	n/a
68.14	20.06	watch_moving_bars	n/a
88.2	17.83	fixation_cross	n/a
106.03	3.01	instruction	n/a
109.04	20.05	watch_moving_bars	n/a
129.1	17.16	fixation_cross	n/a
146.25	3	instruction	n/a
149.25	20.06	control_moving_bars	n/a
169.31	4.15	rating	3
173.46	17.3	fixation_cross	n/a
190.76	3.01	instruction	n/a
193.77	20.03	watch_static_bars	n/a
213.8	19.48	fixation_cross	n/a
233.28	3.01	instruction	n/a
236.29	20.05	control_moving_bars	n/a
256.35	5.28	rating	4
261.64	19.09	fixation_cross	n/a
280.72	3.01	instruction	n/a
283.74	20.03	watch_static_bars	n/a
303.76	17.97	fixation_cross	n/a
321.74	3	instruction	n/a
324.74	20.06	watch_moving_bars	n/a
344.8	19.86	fixation_cross	n/a
364.66	3	instruction	n/a
367.66	20.06	watch_moving_bars	n/a
387.72	17.11	fixation_cross	n/a
404.84	3.01	instruction	n/a
407.85	20.07	control_moving_bars	n/a
427.92	9.84	rating	3
437.76	18.32	fixation_cross	n/a
456.08	3.01	instruction	n/a
459.1	20.07	watch_moving_bars	n/a
479.16	18.16	fixation_cross	n/a
497.32	3.01	instruction	n/a
500.33	20.03	watch_static_bars	n/a
520.36	19.3	fixation_cross	n/a
539.66	3.01	instruction	n/a
542.66	20.03	watch_static_bars	n/a
562.7	19.4	fixation_cross	n/a
582.1	3	instruction	n/a
585.1	20.06	control_moving_bars	n/a
605.16	5.22	rating	4
610.38	17.57	fixation_cross	n/a
627.94	3.01	instruction	n/a
630.95	20.03	watch_static_bars	n/a
