onset	duration	trial_type	rating
0.31	19.45	fixation_cross	n/a
19.76	3.01	instruction	n/a
22.78	20.06	control_moving_bars	n/a
42.84	3.57	rating	3
46.41	19.72	fixation_cross	n/a
66.13	3.01	instruction	n/a
69.14	20.06	watch_moving_bars	n/a
89.2	17.39	fixation_cross	n/a
106.6	3.01	instruction	n/a
109.61	20.03	watch_static_bars	n/a
129.64	19.75	fixation_cross	n/a
149.39	3.01	instruction	n/a
152.4	20.06	control_moving_bars	n/a
172.46	3.07	rating	4
175.53	18.91	fixation_cross	n/a
194.44	3.01	instruction	n/a
197.45	20.06	watch_moving_bars	n/a
217.51	17.3	fixation_cross	n/a
234.81	3.01	instruction	n/a
237.82	20.06	control_moving_bars	n/a
257.88	2.76	rating	4
260.64	17.85	fixation_cross	n/a
278.49	3.01	instruction	n/a
281.5	20.03	watch_static_bars	n/a
301.53	18.64	fixation_cross	n/a
320.18	3.01	instruction	n/a
323.19	20.06	watch_moving_bars	n/a
343.25	19.88	fixation_cross	n/a
363.12	3.01	instruction	n/a
366.13	20.06	watch_moving_bars	n/a
386.19	19.91	fixation_cross	n/a
406.1	3.01	instruction	n/a
409.11	20.03	watch_static_bars	n/a
429.14	17.49	fixation_cross	n/a
446.63	3.01	instruction	n/a
449.64	20.06	watch_moving_bars	n/a
469.7	19.92	fixation_cross	n/a
489.62	3.01	instruction	n/a
492.63	20.06	control_moving_bars	n/a
512.7	1.59	rating	3
514.29	19.87	fixation_cross	n/a
534.16	3.01	instruction	n/a
537.17	20.03	watch_static_bars	n/a
557.2	18.47	fixation_cross	n/a
575.67	3.01	instruction	n/a
578.68	20.02	watch_static_bars	n/a
598.7	19.41	fixation_cross	n/a
618.1	3.01	instruction	n/a
621.12	20.06	control_moving_bars	n/a
641.18	2.36	rating	2
