onset	duration	trial_type	rating
0.03	17.44	fixation_cross	n/a
17.47	3.01	instruction	n/a
20.48	20.06	control_moving_bars	n/a
40.55	3.32	rating	3
43.87	18.27	fixation_cross	n/a
62.13	3.01	instruction	n/a
65.15	20.06	watch_moving_bars	n/a
85.21	19.75	fixation_cross	n/a
104.96	3.01	instruction	n/a
107.97	20.03	watch_static_bars	n/a
128	19.39	fixation_cross	n/a
147.39	3.01	instruction	n/a
150.4	20.06	control_moving_bars	n/a
170.46	2.65	rating	3
173.13	19.89	fixation_cross	n/a
193.02	3.01	instruction	n/a
196.03	20.06	watch_moving_bars	n/a
216.09	18.97	fixation_cross	n/a
235.06	3.01	instruction	n/a
238.07	20.06	control_moving_bars	n/a
258.13	3.12	rating	2
261.25	17.11	fixation_cross	n/a
278.37	3.01	instruction	n/a
281.38	20.03	watch_static_bars	n/a
301.41	19.56	fixation_cross	n/a
320.97	3.01	instruction	n/a
323.98	20.06	watch_moving_bars	n/a
344.04	19.81	fixation_cross	n/a
363.86	3.01	instruction	n/a
366.87	20.06	watch_moving_bars	n/a
386.93	19.05	fixation_cross	n/a
405.98	3.01	instruction	n/a
408.99	20.03	watch_static_bars	n/a
429.02	19.28	fixation_cross	n/a
448.3	3.01	instruction	n/a
451.31	20.11	watch_moving_bars	n/a
471.42	19.23	fixation_cross	n/a
490.65	3.01	instruction	n/a
493.66	20.06	control_moving_bars	n/a
513.72	1.86	rating	3
515.58	18.19	fixation_cross	n/a
533.77	3.01	instruction	n/a
536.78	20.03	watch_static_bars	n/a
556.81	18.97	fixation_cross	n/a
575.78	3.01	instruction	n/a
578.79	20.01	watch_static_bars	n/a
598.81	17.52	fixation_cross	n/a
616.33	3.01	instruction	n/a
619.34	20.06	control_moving_bars	n/a
639.4	1.5	rating	2
