onset	duration	trial_type	rating
0.22	19.44	fixation_cross	n/a
19.66	3.01	instruction	n/a
22.67	20.04	watch_static_bars	n/a
42.7	19.71	fixation_cross	n/a
62.42	3.02	instruction	n/a
65.43	20.06	control_moving_bars	n/a
85.49	5.42	rating	4
90.91	17.39	fixation_cross	n/a
108.3	3.02	instruction	n/a
111.31	20.06	watch_moving_bars	n/a
131.37	19.75	fixation_cross	n/a
151.13	3	instruction	n/a
154.13	20.06	control_moving_bars	n/a
174.19	5.32	rating	3
179.52	18.91	fixation_cross	n/a
198.42	3.01	instruction	n/a
201.43	20.04	watch_static_bars	n/a
221.47	17.3	fixation_cross	n/a
238.76	3.01	instruction	n/a
241.77	20.06	control_moving_bars	n/a
261.83	3.01	rating	4
264.84	17.84	fixation_cross	n/a
282.68	3.01	instruction	n/a
285.69	20.05	watch_moving_bars	n/a
305.73	18.66	fixation_cross	n/a
324.39	3	instruction	n/a
327.39	20.06	watch_moving_bars	n/a
347.45	19.88	fixation_cross	n/a
367.32	3.01	instruction	n/a
370.33	20.03	watch_static_bars	n/a
390.36	19.91	fixation_cross	n/a
410.27	3.01	instruction	n/a
413.28	20.05	watch_static_bars	n/a
433.33	17.48	fixation_cross	n/a
450.81	3.02	instruction	n/a
453.83	20.06	control_moving_bars	n/a
473.89	3.38	rating	3
477.28	19.91	fixation_cross	n/a
497.19	3.01	instruction	n/a
500.2	20.06	watch_moving_bars	n/a
520.27	19.89	fixation_cross	n/a
540.15	3	instruction	n/a
543.15	20.06	control_moving_bars	n/a
563.21	3.15	rating	4
566.37	18.47	fixation_cross	n/a
584.84	3.01	instruction	n/a
587.85	20.05	watch_static_bars	n/a
607.9	19.41	fixation_cross	n/a
627.3	3	instruction	n/a
630.31	20.06	watch_moving_bars	n/a
